Grid,Row,Column,Afroaster.erucifolius,Alepidea.natalensis,Alepidea.setifera,Alepidea.thodei,New.alternate.anthospermum,Anthospermum.hispidulum,Anthospermum.round,Anthoxanthum.ecklonii,Arctotis.arctoides,Argyrolobium.marginatum,Athrixia.fontana,Berkheya.multijuga,Bulbostylis.humulis,Bupleurum.mundii,Carex.killickii,Carex.zuluensis,Cerastium.arabidis,Commelina.orchid,Corycium.dracomontanum,Cotula.hispida,Crassula.lanceolata,Crassula.natans,Crassula.peploides,Crassula.setulosa,Crassula.tuberella,Craterocapsa.tarsodes,Delosperma.obtusum,Disa.cephalotes,Disa.fragrans,Dragon.plant,Erica.woodii,Erica.woody.white.stem,Eumorphia.prostrata,Felicia.rosulata,Festuca.caprina,Festuca.costata,Festuca.scabra,Ficinia.stolonifera,Gazania.krebsiana,Geranium.multisectum,Geum.capense,Glumicalyx.lesuticus,Glumicalyx.nutans,Glumicaylx.flanaganii,Gnidia.baurii,Grey.daisy,Grey.feathery.daisy,Heichrysum.trilineatum,Helichrysum.albo.brunneum,Helichrysum.bellum,Helichrysum.flanaganii,Helichrysum.gold.flat.inflorescence,Helichrysum.linneatum,Helichrysum.monticola,Helichrysum.sessiloides,Helichrysum.sp.1,Helichrysum.subglomeratum,Hesperantha.baurii,Hirpicium.armerioides,Irid.sandpaper,Isolepis.sp.,Kniphofia.ritualis,Limosella.vesiculosa,Lobelia.preslii,Long.stalk.3.vein,Luzula.africana,Merxmuellera.drakensbergensis,Morph.irid,Ornithogalum.cf..juncifolium,Oxalis.obliquifolia,Pentameris.airoides,Poa.binata,Psammotropha.mucronata,Purple.bottom.aster,Red.stem.herb,Romulea.thodei,Ruschia.sp.,Satyrium.longicauda,Scabiosa.columbaria,Sebaea.sedoides,Senecio.achilleifolius,Senecio.asperulus,Senecio.gramineus,Senecio.harveianus,Senecio.hastatus,Senecio.macrocephalus,Senecio.midvein,Senecio.Sp1.,Senecio.speciosus,Square.leaf.morea,Succulent.albuca,Succulent.thistle,Tenaxia.disticha,Thesium.sp.,Ursinia.montana,Wirey.morea,Woody.gazania,Wurmbea.burttii,Zaluzianskya.Sp.1
G5,13,E,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0.5,10,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,80,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G5,13,B,0,0,0.5,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,15,0,3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,4,3,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,5,0,0,0,0
G5,15,A,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,45,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,10,0,0,0,0,0,0
G7,1,A,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,45,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,15,0,0.5,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,10,0,0,0,0,0,0
G7,1,B,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,50,0,0,0,0,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0
G7,5,B,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,1,0.5,20,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0,0,0,0,0,0,0,0,10,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,0
G7,5,D,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10,2,0.5,30,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0.5,0.5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,1,0,0,0,10,0.5,0,0,0,0,0
G7,6,D,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.5,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0
G7,7,D,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,40,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,20,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0
G7,8,A,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,2,0.5,20,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,30,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,0,0,0.5,0
G7,9,A,0,0,2,0,0,0,0,0,0,0,0.5,0,0,0,5,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,1,10,0,0.5,20,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,5,0.5,0,0,0,0,0,0,0,0,30,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.5,0,0,0,0,0
G7,9,B,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,10,0,1,20,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.5,0,0,0,0,0
G7,9,C,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,10,0,0.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
G7,9,D,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,5,1,0.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,3,0.5,0,0,0,0,0
G7,10,D,0,0,0.5,0,0,0,0,0,0,0,2,0,0,0,30,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0,0.5,10,0,0.5,30,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7,0.5,0,0,0,0,0
G7,10,B,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,1,5,0.5,1,45,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,0,0.5,0,0.5,0,0,0,5,0,0.5,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
G7,10,A,0,0,2,0,0,0.5,0,0,0,0,1,0,0,0,10,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,15,0,0,35,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0.5,0,0,0,10,0,0.5,0.5,1,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0
G7,11,B,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,6,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
G7,11,C,0,0,0.5,0.5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
G7,11,D,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,10,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
G7,12,H,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,15,3,1,0,0,0,0,0,0,0,5,0,0,0,0.5,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,15,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,25,0.5,0,0,0,0,0
G7,12,G,0,0,5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,15,0.5,1,5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,5,0,0.5,0.5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,20,0.5,0,0,0,0.5,0
G7,4,F,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0.5,0,0,0,0.5,0,0,0,0,35,0,0.5,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0,0,0,0,0
G7,5,E,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,12,0,0.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,2,0.5,0,0,0,0,0
G7,6,F,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,6,0,0.5,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0.5,20,0,0.5,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,8,0.5,0,0,0,0,0
G7,7,E,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,30,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,25,0,0,0.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0.5,0,0,0,0,0
G7,7,F,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,35,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,20,0,0.5,0.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,4,0,0,0,0,0,0
G7,9,E,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,2,0,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,6,0,0.5,0.5,0,3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0.5,4,0.5,0,0,0,0,0
G7,9,F,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,5,2,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,10,0.5,0,0,0,0,0
G7,9,G,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,15,5,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,6,0,0.5,0.5,0,3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,2,0.5,0,0,0,0,0
G7,9,H,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0
G7,10,H,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,60,0,0.5,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,5,0,0,0,0,0,0
G7,10,G,0,0,1,0.5,0,0,0,0,0,0,0.5,0,0,0.5,0,2,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0.5,0,0,0.5,15,0,0.5,4,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,5,0,0,0,0,0,0
G7,10,F,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0.5,40,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,6,0,0,0,0,0,0
G7,10,E,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,2,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0.5,1,0.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,2,0,0,0,0,0,0
G7,11,H,0,0,0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,4,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,25,0,0,0,0,0.5,0
G7,11,G,0,0,1,0,0,0,0,0,0,0,0.5,0,0,1,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3,0,0.5,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,7,0,0,0,0,0,0
G7,11,F,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,1,0,0.5,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0.5,0,0,0,0,0,0,0,0,3,0,0.5,1,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,5,0,0,0,0,0.5,0
G7,11,E,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0.5,0,0,0,0,0
G7,12,E,0,0,2,0,0,0,0,0,0,0,0.5,0,0,0,70,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0.5,0,0,0,2,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0
G7,12,F,0,0,10,0,0,0,0,0,0,0,0,0,0,0.5,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
G7,13,C,0,0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,10,0,0.5,0,0.5,3,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,6,0,0,0,0,0,0
G7,14,D,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0,10,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.5,0,0,0,0,0,0,0,0,25,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,25,0.5,0,0,0,0,0
G7,14,C,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,35,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,5,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,6,0,0,0,0,0,0
G7,14,B,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0
G7,15,D,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0
G7,16,B,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
G7,17,B,0,0,3,0.5,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,25,0,0.5,2,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,2,0,0,0,0.5,0,0,0,0,0.5,0,0,0.5,20,0,0.5,0.5,0.5,3,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G7,17,C,0,0,4,0,0,0,0,0.5,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,5,4,1,6,0.5,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,5,0,0.5,0.5,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,10,0.5,0,0,0,0,0
G7,17,D,0,0,1,0,0,0,0,1,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,20,0,1,2,0.5,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.5,0.5,0,4,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,10,0.5,0,0,0,0,0
G7,18,D,0,0,3,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,8,20,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,8,0,0.5,1,0,1,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,0,0,0.5,0,0,0,0,0
G7,18,C,0,0,3,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.5,0,0,1,10,1,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,1,0,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0.5,0,0,0,0,0
G7,18,B,0,0,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5,15,2,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,25,0,0.5,0.5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0
G7,19,B,0,0,0.5,5,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,2,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,1,45,0,0.5,0.5,0,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,4,0,0,0,0,0,0
G7,19,C,0,0,1,4,0,0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0.5,30,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,0,0,0,0,1,5,0,0,0.5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0
G7,19,D,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,15,3,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0.5,0.5,0,1,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,4,0.5,0,0,0,0,0
G7,20,D,0,0,0.5,2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,10,0,0.5,0.5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
