Grid,Column,Row,Afroaster erucifolius,Alepidea natalensis,Alepidea setifera,Alepidea thodei,New alternate anthospermum,Anthospermum herbaceum,Anthospermum hispidulum,Anthospermum round,Anthoxanthum ecklonii,Arctotis arctoides,Argyrolobium marginatum,Athrixia fontana,Berkheya multijuga,Bulbostylis humulis,Bupleurum mundii,Carex killickii,Carex zuluensis,Cerastium arabidis,Commelina orchid,Corycium dracomontanum,Cotula hispida,Crassula lanceolata,Crassula natans,Crassula peploides,Crassula setulosa,Crassula tuberella,Craterocapsa tarsodes,Delosperma obtusum,Disa cephalotes,Disa fragrans,Dragon plant,Erica woodii,Erica woody white stem,Eumorphia prostrata,Felicia rosulata,Festuca caprina,Festuca costata,Festuca scabra,Ficinia stolonifera,Gazania krebsiana,Geranium multisectum,Geum capense,Glumicalyx lesuticus,Glumicalyx nutans,Glumicaylx flanaganii,Gnidia baurii,Grey daisy,Grey feathery daisy,Heichrysum trilineatum,Helichrysum albo-brunneum,Helichrysum bellum,Helichrysum flanaganii,Helichrysum gold flat inflorescence,Helichrysum linneatum,Helichrysum monticola,Helichrysum sessiloides,Helichrysum sp.1,Helichrysum subglomeratum,Hesperantha baurii,Hirpicium armerioides,Irid sandpaper,Isolepis sp.,Kniphofia ritualis,Limosella vesiculosa,Lobelia preslii,Long stalk 3 vein,Luzula africana,Merxmuellera drakensbergensis,Morph irid,Ornithogalum cf. juncifolium ,Oxalis obliquifolia,Pentameris airoides,Poa binata,Psammotropha mucronata,Purple bottom aster,Red stem herb,Romulea thodei,Ruschia sp.,Satyrium longicauda,Scabiosa columbaria,Sebaea sedoides,Senecio achilleifolius,Senecio asperulus,Senecio gramineus,Senecio harveianus,Senecio hastatus,Senecio macrocephalus,Senecio midvein,Senecio Sp1.,Senecio speciosus,Square-leaf morea,Succulent albuca,Succulent thistle,Tenaxia disticha,Thesium sp.,Ursinia montana,Wirey morea,Woody gazania,Wurmbea burttii,Zaluzianskya Sp.1
5,E,12,,,0.5,,,,,,,,,,,,,,2,,,,,,,,,,0.5,,,,,,,,,40,,,,0.5,,,,,,0.5,,,,,,,,,,,,2,,,,,,,,,0.5,,,,0.5,,15,,,,,,,,,,,,,,2,,,2,,0.5,,,0.5,,,,,
5,F,12,,,,,,,,,,,,,,0.5,,,,,,0.5,,,,,0.5,,,,,,,,,,0.5,45,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,0.5,,15,,,,0.5,,,,,,,,,,0.5,,,1,,,,,,,,,,
5,G,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,45,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,0.5,,25,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,
5,H,12,,,,,,,,,,,,,,,,,1,,,0.5,,,,,0.5,,0.5,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,0.5,,12,,,,,,,,,,,,,,1,,,,,,,,,,,,,
5,H,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,0.5,,15,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,
5,G,11,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,40,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,25,,,0.5,,20,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,
5,F,11,,,,,,,,,,,,,,,,,1,,,0.5,,,,,,,,,,,,,,,0.5,45,,,,0.5,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,1,1,,,0.5,0.5,20,,,,,,,,,,,,,,,,,1,,,,,,,,,,
6,H,13,,,,,,,,,,,,,25,,,,,0.5,,,0.5,,,,5,0.5,,,,,,,,,,3,,0.5,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,25,,0.5,1,,,,,,,,,,,0.5,,,,,6,,,,,0.5,,,,,,,,
6,G,13,,,,,,,,,,0.5,,,,0.5,,,,0.5,,,,,,,0.5,,,,,,,,,,,7,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,3,,,1,0.5,,,,,,,,,,,,,,,1,,,,,0.5,,,,,,,,
6,F,13,0.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,0.5,,,,,,,,,20,,,,,,,,,,0.5,,,,,,,,
6,E,13,,,,,,,,,,,,0.5,3,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,3,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,5,,,,,,,,,40,,,,,0.5,,,,,,,4,,,,,,
6,E,14,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1,,,,,,,0.5,,2,,,,,,,,,50,,,,,0.5,,,,,0.5,,,,,,,,
6,F,14,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,0.5,0.5,,,,,,,,1,,8,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,0.5,,,1,,0.5,,,,,,,,,0.5,,,,,6,,,,,0.5,,10,,,,,,
6,G,14,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,0.5,1,,,,,,,,,,,0.5,,,,,5,,,,,,,,,,,,,
6,H,14,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,0.5,,,,,,,,,,,1,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,0.5,2,,,,,,,,,,,,,,,,6,,,,,0.5,,,,,,,,
6,H,15,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,0.5,1,,0.5,,,,,,,,,,,,,,3,,,,,0.5,,,,,,,,
6,G,15,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,0.5,0.5,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
6,F,15,,,,,,,,,,0.5,,,,,,,,,,,,,,,2,0.5,,,,,,,,,,15,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,35,,0.5,2,,,,,,,,,,,,,,,,10,,,,,0.5,,,,,,,,
6,E,15,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,0.5,,,,,,,,,,20,,3,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1,,,,,,,1,,5,,,,,,,,,2,,,,,10,,,0.5,,,,,,,,,,
6,E,16,,,,,,,,,,0.5,,,,0.5,,,,0.5,,,,,,,0.5,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,30,,,1,,,,,,,,,,,,,,,,15,,,0.5,,,,,,,,,,
6,F,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,8,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,50,,,0.5,,,,,,,,,,,,,,,,5,,,,,0.5,,,,,,,,
6,G,16,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,2,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,0.5,,,0.5,,,,,,,,,,,,,2,,,,,,,,,,,,,
6,H,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,2,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,3,,,,,0.5,0.5,,,,,,,,,,,,,4,,,,,,,,,,,,,
6,H,17,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,50,,1,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,1,,,,,,,,,,,,,,10,,,,,,,,,,,,,
6,G,17,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,3,,50,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,
6,F,17,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,0.5,,0.5,,,,,,,,,,,,,,10,,,,,,,,,,,,,
6,E,17,,,,,,,,,,0.5,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,0.5,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,
6,E,18,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,0.5,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,0.5,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
6,F,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,0.5,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,10,,,,,5,,,,,,,,,,0.5,,,,3,,,,,,,,,,,,,
6,G,18,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,40,,2,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0.5,,4,,,,,,,,,,,,,,3,,,,,,,,,,,,,
6,H,18,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,30,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,8,,,,,,,,,,,,,,3,,,,,,,,,,,,,
6,H,19,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,60,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,5,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,
6,G,19,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,0.5,15,,1,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,5,,0.5,0.5,,5,,,,,,,,,,,,,,5,,,,,,,,,,,,,
6,F,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,6,,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,15,,0.5,1,,3,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6,E,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,0.5,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.5,
6,A,15,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,45,,3,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,10,,,,,,,,,,,,,,5,,,,,,,,,,,,,
6,B,15,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,0.5,,,,,,,,,,,15,,15,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,10,,,,,,,,,,,,,,8,,,,,,,,,,,,,
6,C,15,,,,,,,0.5,,,,,,,,,,,,,,,,,,1,0.5,,,,,,,,,,0.5,0.5,0.5,,,1,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,0.5,,10,,,,,,,,,1,,,,,3,,,,,,,,,,,,,
6,D,15,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,0.5,,10,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,0.5,,,,,,,,,,,50,,,,,0.5,,,,,,,,,,,,,
6,D,16,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,5,,,0.5,,,,,,,,,,,10,,,,,3,,,,,,,,,,,,,
6,C,16,,,,,,,,,,,,,,,,,,,,,,,,,5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,0.5,,0.5,,,,,,,,,,,,,,5,,,,,,,,,,,,,
6,B,16,,,,,,,,,0.5,,,,1,0.5,,,0.5,,,,,,,,1,0.5,,,,,,,,0.5,,0.5,,0.5,,,1,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,15,,,,,,,,,,,,,,5,,,,,0.5,,,,,,,,
6,A,16,,,,,,,,,,,,,5,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,,,0.5,0.5,15,,,1,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,0.5,,1,5,,,,,,,,,0.5,,,,,7,,,,,0.5,,5,,,,,,
6,A,17,,,,,,,,,,,,,5,0.5,,0.5,,,,,,,,,3,0.5,,,,,,,,,,10,,3,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.5,1,0.5,,,,0.5,,,,,,,,,,5,,,,,0.5,,5,,,,,,
6,B,17,,,,,,,,,,,,,45,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,5,,,0.5,,2,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
6,C,17,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,,,10,,,,,,10,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,15,,,0.5,,1,,,,,,,,,,,,,,25,,,,,0.5,,,,,,,,
6,D,17,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,15,,,0.5,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,
6,D,18,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,0.5,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,
6,C,18,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,0.5,,1,,,,0.5,,,,,,,,,,5,,,,,0.5,,,,,,,,
6,B,18,,,,,,,,,,,,,25,0.5,,0.5,,,,,,,,,3,0.5,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,5,,,0.5,,1,,,,,,,,,6,,,,,5,,,,,0.5,,,,,,,,
6,A,18,,,,,,,,,,,,,1,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,0.5,3,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.5,,1,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,
6,A,19,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,,,,,,,,0.5,0.5,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0.5,,,,,,,,
6,B,19,,,,,,,,,,,,,,0.5,,,,,,,,,,,1,0.5,,,,,,,,,,1,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,15,,,0.5,,,,,,,,,,,,,,,,2,,,,,0.5,,,,,,,,
6,C,19,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,0.5,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,0.5,,,,,,,,,,,,,,,,2,,,,,0.5,,,,,,,,
6,D,19,,,,,,,,,,0.5,,,20,0.5,,,,,,,0.5,,,,0.5,0.5,,,,,,,,0.5,,12,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,0.5,0.5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,
6,D,20,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,20,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,0.5,,1,,,,,,,,,,,,,,7,,,,,,,,,,,,,
6,C,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,0.5,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
6,B,20,,,,,,,,,,,,,,0.5,,,,,,,,,,,0.5,0.5,,,,,,,,,,10,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,20,,,0.5,,,,,,,,,,,,,,,,5,,,,,0.5,,,,,,,,
6,A,20,0.5,,,,,,,,,,,0.5,,0.5,,,0.5,,,,,,,,2,0.5,,,,,,,,,,5,,10,,,0.5,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,1,,,,,0.5,,,,,,,,
6,E,20,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.5,40,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,0.5,2,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,
6,F,20,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,,40,,12,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,1,,1,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6,G,20,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,,15,,1,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.5,5,,,0.5,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,
6,H,20,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,35,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,8,,,,,,,,,,,,,,10,,,,,,,,,,,,,
5,H,13,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1,50,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1,,,,0.5,,,,,,,,,,,,,,,,2,,,0.5,,,,0.5,,,,,,
5,G,13,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,40,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,5,,,,,,,0.5,,,,,,,,,,2,,,,,,,,,,
5,F,13,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,25,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,50,,,,,,,0.5,0.5,,,,,,,,,1,,,,0.5,,,,,,
5,E,13,,,0.5,,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,0.5,,,0.5,10,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,80,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
5,E,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,30,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,,,
5,F,14,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,0.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,0.5,,,,,,,0.5,,,3,,,,0.5,,,,,,
5,G,14,,,,,,,,,,,,,,,1,,,,,0.5,,,,,,,,,,,,,,,0.5,30,,,,0.5,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,,6,,,,,,,0.5,,,,,,,0.5,,,0.5,,,,0.5,,,,,,
5,H,14,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,0.5,,,,,,,,0.5,30,,,,0.5,,,,,,0.5,,,,,,,,,,,,1,,,,,,,,,,,,,,,8,,,,,,,0.5,,,,,,,1,,,2,,,,1,,,,,,
5,H,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,20,,,,0.5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,30,,,,,,,0.5,,,,,,,2,,,0.5,,,0.5,10,,,,,,
5,G,15,,,,,,,,,,,,,,,0.5,,1,,,,,,,,,,0.5,,,,,,,,0.5,40,,0.5,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,,,20,0.5,,,,,,2,,,,,,,0.5,,,0.5,,,0.5,5,,,,,,
5,F,15,,,,,,,,,,,,,,,0.5,,2,,,,,,,,,,,,,,,,,,0.5,30,0.5,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,20,,,,,,,2,,,,,,0.5,1,,,3,,,0.5,,,,,,,
5,E,15,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,30,20,,,0.5,,,,,,,,,,,,,,,,,,,,4,,,,,,,0.5,,,,,,15,,,,,,,1,,,,,,2,,,,2,,,0.5,10,,,,,,
5,E,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,20,,,,,,,2,,,,,,,,,,2,,,,3,,,,,,
5,F,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,10,,,,,,,2,,,,,,,0.5,,,2,,,,5,,0.5,,,,
5,G,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.5,,,,,,5,1,,,,,,2,,,,,,,,,,3,,,0.5,5,,,,,,
5,H,16,,,,,,,,,,,,,,,,,2,,,,,,,,,,0.5,,,,,,,,0.5,25,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,2,,,,,,15,2,,,,,,5,,,,,,,,,,2,,,0.5,,,,,,,
5,H,17,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,12,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,10,,,,,,,0.5,,,,,,,,,,0.5,,,,4,,15,,,,
5,G,17,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,50,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,
5,F,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,6,,,,,,,0.5,,,,,,,,,,0.5,,,,,,,,,,
5,E,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,60,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,10,,,,,,,,,,,,,,,,,1,,,,,,0.5,,,,
5,E,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,40,,,,0.5,,,,,,,,,,,,20,,,,,,,,1,,,,,,,,,,,,,20,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,
5,F,18,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,60,,,,0.5,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
5,G,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0.5,,,,,,8,,,,,,,0.5,,,,,,,0.5,,,0.5,,,,,,,,,,
5,H,18,,,,,,,,,,,,,,,,,1,,,,,,,,0.5,,0.5,,,,,,,,,10,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1,,,,,,30,,,,,,,0.5,,,,,,,,,,0.5,,,,0.5,,,,,,
5,H,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,30,,,,0.5,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,2,,,,,,25,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,0.5
5,G,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,0.5,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,1,,,,,,20,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,
5,F,19,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,0.5,30,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,0.5,,0.5,,,,,,,,2,,,,,,,,,,
5,E,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,30,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,20,,,,,,,0.5,,0.5,,,,,,,,2,,,,,,,,,,
5,A,13,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,0.5,40,,0.5,,0.5,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,0.5,0.5,,10,,,,,,,0.5,,,,,,0.5,0.5,,,3,,,,5,,10,,,,
5,B,13,,,0.5,,,,,,1,,,,,0.5,,,1,,,,,,,,,,0.5,,,,,,,,0.5,15,,3,,0.5,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,0.5,0.5,4,3,,,,,,,0.5,,,,,,,,,,3,,,,10,,5,,,,
5,C,13,,,,,,,,,0.5,,,,,0.5,,,2,,,,,,,,,,,,,,,,,,1,40,,1,,0.5,,,,,,,,,,,,,,,,,,5,,,,,,,,,0.5,1,,,0.5,1,5,,,,,,,,,,,,,0.5,,,,1,,,,1,,,,,,
5,D,13,,,,,,,,,,,,,,0.5,,,1,,,0.5,,,,,,,,,,,,,,,0.5,50,,0.5,1,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,,,,0.5,,40,,,,,,,0.5,,,,,,0.5,,,,0.5,,,,2,0.5,,,,,
5,D,14,,,,0.5,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,45,,0.5,0.5,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1,,,0.5,,,45,,,,,,,0.5,,,,,,,,,,1,,,,0.5,,,,,,
5,C,14,,,,1,,,,,0.5,,,,,0.5,,,3,,,,,,,,,,,,,,,,,,0.5,35,,,0.5,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,40,,,,,,,0.5,,,,,,0.5,,,,1,,,,30,,,,,,
5,B,14,,,,,,,,,0.5,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,0.5,25,,0.5,,0.5,,,,,,0.5,,,,,,,,,,,,4,,,,,,,,,,,,,,2,10,,,,,,,0.5,,,,,,0.5,,,,2,,,,40,,2,,,,
5,A,14,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,0.5,,,,,,,,0.5,20,,,0.5,0.5,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,20,,,,,,,0.5,,,,,,,,,,3,,,,30,,10,,,,
5,A,15,,,0.5,,,,,,,,,,,0.5,,,1,,,,,,,,,,0.5,,,,,,,,0.5,45,,,,0.5,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,0.5,,,,,40,,,,,,,,,,,,,1,,,,2,,,,10,,,,,,
5,B,15,,,,1,,,,,,,,,,0.5,,,,,,0.5,,,,,0.5,,,,,,,,,,0.5,30,,,0.5,0.5,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,35,,,,,,,0.5,0.5,,,,,,,,,3,,,,10,,1,,,,
